system:index,Change Vec,Link,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,point_id,survey_d_1,survey_d_2,survey_d_3,survey_dat,.geo
2_LC08_191026_20150717_00000000000000000013,E20 B32 B13 B16,https://1drv.ms/i/s!AuR4bnS0n2fes6oBYIUDeeVBSJxqBw?e=tlFth7,0.029246326291079813,0.054988004694835696,0.042266091549295774,0.3842766197183099,0.16781404929577468,0.07824887323943662,46602888,1245049200000,1336028400000,1433142000000,1148454000000,"{""type"":""Polygon"",""coordinates"":[[[14.635906728177998,49.00919203081409],[14.63583008973172,49.00918486769142],[14.635759551767588,49.00916394851386],[14.635700729150109,49.009130938463805],[14.635658304169585,49.00908846516211],[14.63563565382876,49.00903990950294],[14.635634581041387,49.0089891365286],[14.635655171136968,49.008940187768424],[14.635695785088616,49.0088969595329],[14.63575318999683,49.00886289277069],[14.635822816437333,49.008840699175074],[14.635899122185265,49.00883214533964],[14.635976033363832,49.00883791214268],[14.63604742790595,49.00885754055145],[14.63610762285123,49.00888946815965],[14.63615182669549,49.008931153550336],[14.636176520790343,49.00897927858621],[14.63617973943453,49.00903001252718],[14.636161226359807,49.00907931695329],[14.636122455149895,49.009123267222435],[14.636066511961006,49.009158364874864],[14.635997849873835,49.00918181611635],[14.635921934427454,49.009191754210775],[14.635906728177998,49.00919203081409]]]}"
2_LC08_191026_20150717_00000000000000000006,E20 E20 B11 B13,https://1drv.ms/i/s!AuR4bnS0n2fes6l8nz5FWW47kQ_tsw?e=dBHHh6,0.044582119047619044,0.07723038095238095,0.0800747976190476,0.31119985714285714,0.22708770238095238,0.1353804404761905,47322910,1242975600000,1338534000000,1438585200000,1149058800000,"{""type"":""Polygon"",""coordinates"":[[[15.640047235302427,49.161448036283986],[15.639970361509329,49.161440873161176],[15.63989960693252,49.16141995398324],[15.639840603679218,49.16138694393271],[15.639798048418433,49.16134447063055],[15.639775328522983,49.16129591497112],[15.639774252442738,49.16124514199677],[15.639794905768753,49.16119619323684],[15.639835644440529,49.16115296500175],[15.639893225630605,49.161118898240034],[15.639963065882725,49.1610967046448],[15.640039605952953,49.16108815080953],[15.64011675331296,49.16109391761247],[15.640188367096151,49.161113546020886],[15.64024874689092,49.16114547362861],[15.640293086479193,49.16118715901884],[15.640317856407158,49.161235284054406],[15.640321084936827,49.16128601799533],[15.640302515012506,49.16133532242168],[15.640263624742664,49.16137927269125],[15.640207509760414,49.16141437034416],[15.640138636821236,49.16143782158606],[15.640062488248324,49.16144775968066],[15.640047235302427,49.161448036283986]]]}"
2_LC08_192024_20140907_00000000000000000018,E20 E20 E20 B14,https://1drv.ms/i/s!AuR4bnS0n2fes6l-CMabXiyK5SOLZA?e=UYJd1D,0.031879739336492886,0.05878738151658767,0.04579513033175355,0.3097727132701423,0.23223014218009477,0.11486691943127963,46943076,1247382000000,1342076400000,1438671600000,1148540400000,"{""type"":""Polygon"",""coordinates"":[[[15.281794138466477,50.67472870169088],[15.281714813377217,50.674721538566665],[15.281641802632954,50.67470061938495],[15.281580917935639,50.67466760932944],[15.281537005718116,50.67462513602269],[15.281513561364674,50.67457658036044],[15.28151245098724,50.67452580738595],[15.281533762901178,50.674476858628594],[15.281575800617446,50.674433630398],[15.28163521790204,50.67439956364129],[15.28170728514617,50.67437737005001],[15.281786265840893,50.674368816216415],[15.28186587318959,50.674374583018206],[15.281939770516198,50.67439421142304],[15.282002075643087,50.67442613902584],[15.28204782909696,50.67446782441135],[15.282073388878288,50.67451594944389],[15.282076720372164,50.67456668338439],[15.282057558321211,50.67461598781307],[15.282017427962073,50.674659938087004],[15.281959523636102,50.674695035744946],[15.281888454530783,50.674718486990955],[15.28180987778745,50.674728425087494],[15.281794138466477,50.67472870169088]]]}"
2_LC08_192024_20151012_00000000000000000018,E20 E20 E20 B14,https://1drv.ms/i/s!AuR4bnS0n2fes6l-CMabXiyK5SOLZA?e=UYJd1D,0.02474186018957346,0.056967819905213275,0.04344368483412322,0.35446203791469194,0.21523722748815166,0.11300708530805688,46943076,1247382000000,1342076400000,1438671600000,1148540400000,"{""type"":""Polygon"",""coordinates"":[[[15.281794138466477,50.67472870169088],[15.281714813377217,50.674721538566665],[15.281641802632954,50.67470061938495],[15.281580917935639,50.67466760932944],[15.281537005718116,50.67462513602269],[15.281513561364674,50.67457658036044],[15.28151245098724,50.67452580738595],[15.281533762901178,50.674476858628594],[15.281575800617446,50.674433630398],[15.28163521790204,50.67439956364129],[15.28170728514617,50.67437737005001],[15.281786265840893,50.674368816216415],[15.28186587318959,50.674374583018206],[15.281939770516198,50.67439421142304],[15.282002075643087,50.67442613902584],[15.28204782909696,50.67446782441135],[15.282073388878288,50.67451594944389],[15.282076720372164,50.67456668338439],[15.282057558321211,50.67461598781307],[15.282017427962073,50.674659938087004],[15.281959523636102,50.674695035744946],[15.281888454530783,50.674718486990955],[15.28180987778745,50.674728425087494],[15.281794138466477,50.67472870169088]]]}"
2_LC08_192025_20130515_00000000000000000007,E20 B11 B52 B16,https://1drv.ms/i/s!AuR4bnS0n2fes6oSXLc1UPuQHfSPeA?e=TRoI8w,0.025409846698113202,0.0653430896226415,0.043725365566037726,0.4563025471698114,0.1419338325471698,0.06131978773584905,45162960,1246950000000,1339052400000,1438326000000,1145948400000,"{""type"":""Polygon"",""coordinates"":[[[12.704522911595827,49.720231366594454],[12.704445156800212,49.72022420347115],[12.704373591350654,49.72020328429184],[12.704313911901203,49.7201702742395],[12.704270868946399,49.72012780093569],[12.70424788867869,49.72007924527524],[12.704246800271864,49.72002847230082],[12.704267690296136,49.719979523541845],[12.70430889584805,49.71993629530837],[12.70436713693556,49.71990222854847],[12.704437777574782,49.71988003495466],[12.704515194812243,49.719871481119995],[12.704593226299028,49.719877247922525],[12.704665660794065,49.719896876329635],[12.704726732558514,49.71992880393558],[12.704771580293954,49.7199704893241],[12.704796634097336,49.72001861435857],[12.704799899632548,49.720069348299354],[12.704781116896221,49.72011865272653],[12.704741780934835,49.720162602997696],[12.70468502285753,49.720197700652434],[12.704615360610235,49.720221151895814],[12.704538339346255,49.72023108999112],[12.704522911595827,49.720231366594454]]]}"
2_LC08_192025_20130515_0000000000000000001f,E20 B15 E30 B32,https://1drv.ms/i/s!AuR4bnS0n2fes6oQ9bz5Yr4kvworTA?e=hkXDdt,0.029726568396226418,0.08077525943396228,0.06518314858490566,0.4118734433962264,0.14486478773584907,0.07236311320754718,45462976,1247554800000,1338966000000,1437980400000,1145948400000,"{""type"":""Polygon"",""coordinates"":[[[13.129421732776578,49.85368780202303],[13.129343763468786,49.8536806388996],[13.129272000582706,49.853659719719964],[13.129212156488663,49.853626709667196],[13.129168994786985,49.85358423636298],[13.129145951122176,49.853535680702265],[13.129144859714009,49.853484907727854],[13.129165807371104,49.853435958969094],[13.129207126601997,49.85339273073601],[13.12926552836558,49.85335866397655],[13.129336363888203,49.85333647038309],[13.129413994703976,49.85332791654857],[13.129492241463629,49.853333683350996],[13.129564875790857,49.8533533117578],[13.129626116040535,49.85338523936332],[13.129671087502922,49.853426924751425],[13.129696210426125,49.85347504978563],[13.1296994849717,49.85352578372637],[13.129680650418544,49.85357508815376],[13.129641205937318,49.853619038425286],[13.129584291275089,49.85365413608047],[13.129514436841967,49.85367758732421],[13.12943720308954,49.85368752541969],[13.129421732776578,49.85368780202303]]]}"
2_LC08_192025_20130515_00000000000000000024,E20 B35 B11 B11,https://1drv.ms/i/s!AuR4bnS0n2fes6oLSioPM1r_eV6CHA?e=ds1ewg,0.0645232783018868,0.11163285377358492,0.14243207547169812,0.24162742924528302,0.2815968632075472,0.2330186320754717,46182984,1243494000000,1340089200000,1436943600000,1145948400000,"{""type"":""Polygon"",""coordinates"":[[[14.135332503019221,49.89338717870187],[14.135254469589928,49.893380015578394],[14.13518264768656,49.89335909639866],[14.135122754377322,49.893326086345766],[14.135079557180097,49.893283613041426],[14.135056494564767,49.89323505738065],[14.135055402259447,49.89318428440623],[14.135076367144013,49.89313533564753],[14.13511772035558,49.893092107414574],[14.135176170148098,49.89305804065524],[14.13524706392483,49.89303584706189],[14.135324758582954,49.89302729322741],[14.13540306969149,49.8930330600298],[14.135475763752114,49.89305268843651],[14.135537054365022,49.8930846160419],[14.135582062811592,49.89312630142988],[14.135607206395939,49.893174426464],[14.135610483634872,49.89322516040473],[14.13559163359275,49.89327446483218],[14.135552156673016,49.893318415103835],[14.135495195204763,49.89335351275914],[14.135425283323887,49.893376964003004],[14.135347986054882,49.89338690209853],[14.135332503019221,49.89338717870187]]]}"
2_LC08_192025_20130515_0000000000000000000f,E20 E30 B51 B21,https://1drv.ms/i/s!AuR4bnS0n2fes6oUe1AQpnzPGnyWTw?e=aFw6lS,0.025594563679245272,0.06495886792452832,0.03663270047169811,0.4583607665094339,0.17140760613207548,0.07500622641509432,45302998,1246518000000,1342681200000,1437634800000,1146121200000,"{""type"":""Polygon"",""coordinates"":[[[12.919134986197124,50.05711645118229],[12.919056686799696,50.05710928805867],[12.918984620099861,50.057088368878524],[12.918924522652027,50.05705535882509],[12.918881178223613,50.057012885520244],[12.918858037003854,50.05696432985916],[12.918856940977257,50.05691355688472],[12.918877977319289,50.05686460812631],[12.918919471478505,50.05682137989384],[12.918978120489149,50.056787313135054],[12.919049255896782,50.05676511954212],[12.91912721536515,50.056756565707836],[12.919205793384966,50.05676233251011],[12.919278735212371,50.056781960916425],[12.919340234725778,50.056813888521276],[12.919385396578207,50.05685557390875],[12.919410625862449,50.056903698942534],[12.919413914273106,50.05695443288323],[12.919394999984641,50.05700373731093],[12.919355388513956,50.05704768758306],[12.919298232900092,50.057082785238904],[12.919228082732944,50.05710623648321],[12.919150522004976,50.057116174578944],[12.919134986197124,50.05711645118229]]]}"
2_LC08_192025_20130515_00000000000000000023,E20 B32 B55 B14,https://1drv.ms/i/s!AuR4bnS0n2fes6oR3DnzqDuY1wbYDg?e=c99Ap2,0.04034896226415094,0.07891174528301886,0.0730633254716981,0.283605141509434,0.19669995283018868,0.12818811320754717,45202978,1247727600000,1339484400000,1438153200000,1146121200000,"{""type"":""Polygon"",""coordinates"":[[[12.769166499567635,49.88091507305539],[12.769088486298386,49.88090790993192],[12.769016682950284,49.88088699075223],[12.76895680511449,49.880853980699364],[12.7689136190772,49.88081150739505],[12.768890562419985,49.880762951734305],[12.768889470396736,49.880712178759886],[12.76891042986492,49.88066323000117],[12.768951772392832,49.88062000176818],[12.769010207084868,49.88058593500881],[12.769081082546283,49.88056374141542],[12.769158757132127,49.88055518758094],[12.76923704800913,49.880560954383334],[12.76930972328934,49.88058058279006],[12.769370998067854,49.880612510395494],[12.769415994886455,49.880654195783514],[12.769441131974862,49.88070232081767],[12.76944440836699,49.880753054758394],[12.76942556319466,49.880802359185836],[12.769386096473717,49.880846309457446],[12.76932914972146,49.88088140711272],[12.769259255902377,49.88090485835654],[12.76918197860323,49.88091479645204],[12.769166499567635,49.88091507305539]]]}"
2_LC08_192025_20130515_00000000000000000015,E20 B35 B35 B13,https://1drv.ms/i/s!AuR4bnS0n2fes6oNEaiuxUVblcZjGw?e=8rZkYB,0.02245839622641509,0.0482805070754717,0.028944504716981123,0.35722497641509443,0.13971087264150941,0.062062287735849056,45683004,1247468400000,1343718000000,1436425200000,1146639600000,"{""type"":""Polygon"",""coordinates"":[[[13.453098960044107,50.096160340006264],[13.453020596859684,50.096153176882595],[13.45294847145045,50.096132257702365],[13.452888325044169,50.09609924764879],[13.452844945305381,50.09605677434383],[13.452821785233969,50.09600821868268],[13.4528206883149,50.09595744570824],[13.452841741794535,50.09590849694988],[13.452883269757148,50.09586526871753],[13.452941966546167,50.09583120195888],[13.453013159904005,50.09580900836606],[13.453091182881662,50.095800454531805],[13.453169824914662,50.095806221334044],[13.45324282616384,50.09582584974027],[13.453304375777735,50.095857777344996],[13.453349574421406,50.09589946273234],[13.45337482425901,50.095947587766055],[13.453378115348974,50.09599832170673],[13.45335918565235,50.09604762613451],[13.453319541912382,50.09609157640672],[13.453262339736682,50.096126674062724],[13.453192132421472,50.096150125307126],[13.453114508508282,50.096160063402905],[13.453098960044107,50.096160340006264]]]}"
2_LC08_192025_20130515_00000000000000000016,E20 B11 B11 B32,https://1drv.ms/i/s!AuR4bnS0n2fes6oK3jFu8jLyHEtlZA?e=MQFYOl,0.043760261904761885,0.09145783333333334,0.08306195238095239,0.3234729761904762,0.22412149999999997,0.13509247619047618,45923014,1242111600000,1340607600000,1436252400000,1146639600000,"{""type"":""Polygon"",""coordinates"":[[[13.795219029268685,50.17467173225429],[13.795140537392596,50.174664569130535],[13.79506829353584,50.17464364995011],[13.795008048354815,50.17461063989628],[13.794964597376568,50.17456816659108],[13.794941399271519,50.17451961092978],[13.794940300551872,50.174468837955324],[13.794961388607007,50.17441988919712],[13.795002984768725,50.174376660965],[13.795061777951666,50.1743425942066],[13.795133088225322,50.174320400613986],[13.795211239334385,50.17431184677982],[13.795290010515398,50.174317613582005],[13.795363131649312,50.17433724198805],[13.795424782342055,50.17436916959252],[13.795470055212872,50.17441085497961],[13.795495346517331,50.174458980013156],[13.795498643012865,50.17450971395382],[13.795479682229933,50.17455901838172],[13.795439973385983,50.17460296865417],[13.795382677270743,50.17463806631043],[13.79531235465805,50.17466151755504],[13.795234603267282,50.17467145565092],[13.795219029268685,50.17467173225429]]]}"
2_LC08_192025_20130515_0000000000000000001b,E20 B18 B54 B14,https://1drv.ms/i/s!AuR4bnS0n2fes6oOBc6DDL3g1kRONA?e=lcxKwV,0.030263207547169806,0.10287682783018869,0.08175747641509437,0.4974648584905661,0.15257996462264153,0.07342134433962264,45542980,1246604400000,1339052400000,1435215600000,1146726000000,"{""type"":""Polygon"",""coordinates"":[[[13.24298611840574,49.88636855364375],[13.242908096323161,49.88636139052027],[13.24283628486329,49.88634047134056],[13.242776400263,49.886307461287686],[13.242733209346943,49.88626498798337],[13.242710150085035,49.8862164323226],[13.24270905793847,49.88616565934818],[13.242730019774525,49.88611671058948],[13.24277136697299,49.8860734823565],[13.242829808266473,49.88603941559714],[13.242900691734759,49.886017222003765],[13.242978375095563,49.88600866816929],[13.243056674817145,49.88601443497169],[13.243129358307556,49.88603406337842],[13.243190640008361,49.886065990983816],[13.243235641910335,49.886107676371815],[13.24326078183856,49.88615580140596],[13.243264058600884,49.88620653534669],[13.243245211299635,49.88625583977414],[13.243205740120109,49.886299790045754],[13.24314878693449,49.88633488770105],[13.243078885219367,49.88635833894488],[13.243001599190038,49.8863682770404],[13.24298611840574,49.88636855364375]]]}"
2_LC08_192025_20130515_00000000000000000014,E20 E20 E20 B51,https://1drv.ms/i/s!AuR4bnS0n2fes6oVNPzdlN8JBubj3A?e=f79vVc,0.022162641509433957,0.06351018867924527,0.03288128537735848,0.44051482311320755,0.1870907783018868,0.08369428066037735,45203000,1247727600000,1341990000000,1439622000000,1147158000000,"{""type"":""Polygon"",""coordinates"":[[[12.780613011971829,50.078573645451485],[12.7805346775366,50.078566482327844],[12.780462578588054,50.07854556314765],[12.78040245424765,50.07851255309413],[12.780359090423463,50.07847007978922],[12.780335938848605,50.0784215241281],[12.78033484233178,50.07837075115366],[12.78035588808739,50.07832180239528],[12.780397400814609,50.07827857416289],[12.780456076069617,50.078244507404165],[12.780527243308939,50.078222313811295],[12.780605237662568,50.078213759977025],[12.780683850844433,50.07821952677928],[12.780756825311853,50.07823915518554],[12.780818352345147,50.07827108279032],[12.780863534406778,50.07831276817773],[12.780888774980854,50.078360893211475],[12.780892064863238,50.07841162715216],[12.780873142111165,50.07846093157989],[12.780833512915166,50.07850488185208],[12.78077633172517,50.07853997950801],[12.780706150166944,50.078563430752375],[12.780628554731724,50.078573368848126],[12.780613011971829,50.078573645451485]]]}"
2_LC08_192025_20130515_00000000000000000012,E20 E20 E30 B13,https://1drv.ms/i/s!AuR4bnS0n2fes6oPDhsMS3Mrf_JZdA?e=Pbmkff,0.026246018957345966,0.05454351895734596,0.04492542654028436,0.24485055687203794,0.1346030568720379,0.07946334123222748,45503008,1246258800000,1343631600000,1437030000000,1147244400000,"{""type"":""Polygon"",""coordinates"":[[[13.204267743958667,50.13929322449626],[13.204189310143645,50.13928606137255],[13.204117119726163,50.13926514219221],[13.204056919108762,50.139232132138496],[13.204013500271206,50.139189658833395],[13.203990319325566,50.13914110317216],[13.20398922141828,50.13909033019772],[13.204010293874187,50.13904138143944],[13.204051859266915,50.138998153207226],[13.20411060896037,50.1389640864487],[13.204181866485806,50.138941892855996],[13.204259959786569,50.1389333390218],[13.204338672700631,50.138939105824],[13.20441173974685,50.13895873423012],[13.204473344836442,50.13899066183471],[13.204518584218627,50.13903234722192],[13.204543856814732,50.13908047225554],[13.204547150871466,50.13913120619621],[13.204528204113558,50.139180510624044],[13.20448852464219,50.1392244608964],[13.204431270909103,50.13925955855253],[13.204361000314504,50.13928300979706],[13.204283306437048,50.1392929478929],[13.204267743958667,50.13929322449626]]]}"
2_LC08_192025_20130515_00000000000000000010,E20 E20 E20 B16,https://1drv.ms/i/s!AuR4bnS0n2fes6l4hvOSPmVzGxs2ag?e=239b2w,0.03089821090047394,0.07611094786729859,0.044595426540284366,0.46125848341232234,0.20996947867298582,0.09888876777251185,44943016,1246345200000,1340694000000,1439276400000,1147330800000,"{""type"":""Polygon"",""coordinates"":[[[12.424825798018437,50.23078060080981],[12.424747213821886,50.230773437686025],[12.424674884993586,50.23075251850545],[12.424614568953812,50.23071950845142],[12.424571066870005,50.23067703514606],[12.424547841480498,50.23062847948463],[12.424546741469157,50.230577706510196],[12.424567854327963,50.23052875775207],[12.424609499414164,50.23048552952013],[12.424668361747903,50.230451462761906],[12.424739755894295,50.23042926916944],[12.424817998921895,50.23042071533535],[12.424896862750742,50.23042648213749],[12.424970069887223,50.23044611054339],[12.425031793091625,50.23047803814767],[12.425077119211297,50.2305197235346],[12.425102440263139,50.23056784856804],[12.425105740636502,50.230618582508676],[12.42508675755296,50.23066788693665],[12.425047002004897,50.23071183720927],[12.424989638499584,50.230746934865714],[12.424919233175109,50.230770386110486],[12.42484139033484,50.23078032420644],[12.424825798018437,50.23078060080981]]]}"
2_LC08_192025_20130515_0000000000000000001a,E20 B11 B11 B11,https://1drv.ms/i/s!AuR4bnS0n2fes6oWPhyv2QfofujOMg?e=dMPVKw,0.0253306990521327,0.0480354028436019,0.035143898104265416,0.3431827369668247,0.1413352132701422,0.06896394549763032,44942992,1246431600000,1340866800000,1435734000000,1147417200000,"{""type"":""Polygon"",""coordinates"":[[[12.413361449210026,50.014563249829266],[12.413283219173344,50.014556086705674],[12.413211216312986,50.01453516752565],[12.413151172101626,50.01450215747234],[12.413107866069035,50.014459684167626],[12.413084745348206,50.01441112850664],[12.41308365029206,50.01436035553219],[12.413104667998994,50.01431140677371],[12.413146125401044,50.01426817854111],[12.413204722458405,50.01423411178218],[12.413275794852098,50.01421191818914],[12.41335368526168,50.01420336435481],[12.41343219367479,50.01420913115711],[12.413505070888103,50.01422875956353],[12.413566515923199,50.014260687168516],[12.413611637769534,50.01430237255612],[12.413636844704454,50.01435049759],[12.413640130201678,50.01440123153069],[12.413621232667756,50.01445053595834],[12.413581656286064,50.014494486230326],[12.413524551302647,50.01452958388605],[12.413454463277207,50.01455303513023],[12.41337697125563,50.01456297322591],[12.413361449210026,50.014563249829266]]]}"
2_LC08_192025_20130515_0000000000000000001c,E20 B13 B11 B35,https://1drv.ms/i/s!AuR4bnS0n2fes6oI1sc4yP6_SMsuBQ?e=AEYZH2,0.02773936018957346,0.11451789099526065,0.09339997630331755,0.48749035545023706,0.13714895734597157,0.06666489336492891,45923042,1243839600000,1336633200000,1435302000000,1147849200000,"{""type"":""Polygon"",""coordinates"":[[[13.815441052546069,50.42664215548136],[13.815362143778453,50.42663499235737],[13.815289516215687,50.42661407317631],[13.815228951057811,50.42658106312164],[13.81518526930218,50.42653858981565],[13.815161947988713,50.42649003415387],[13.815160843436173,50.4264392611794],[13.815182043497265,50.426390312421624],[13.81522386058726,50.426347084190276],[13.815282966034461,50.42631301743271],[13.815354655052236,50.42629082384078],[13.815433221237841,50.426282270006894],[13.815512410788667,50.426288036808884],[13.815585920284384,50.42630766521431],[13.815647898418012,50.426339592817946],[13.815693411744704,50.426381278204246],[13.815718837379409,50.42642940323729],[13.815722151386069,50.42648013717787],[13.815703089900289,50.426529441606164],[13.815663170154586,50.42657339187936],[13.81560556972598,50.42660848953645],[13.815534873611693,50.426631940781775],[13.815456709262387,50.42664187887799],[13.815441052546069,50.42664215548136]]]}"
2_LC08_192025_20130515_00000000000000000008,E20 B31 B11 B11,https://1drv.ms/i/s!AuR4bnS0n2fes6oHNWmX_e5rP4IC4Q?e=03Nk1q,0.026227047619047615,0.05315138095238095,0.029711166666666664,0.4599646428571428,0.15790726190476187,0.07276830952380953,46423032,1242889200000,1336028400000,1431414000000,1147935600000,"{""type"":""Polygon"",""coordinates"":[[[14.509344062978052,50.31138777055294],[14.509265345638926,50.31138060742907],[14.509192894266501,50.311359688248295],[14.509132476035775,50.31132667819401],[14.509088900248639,50.31128420488839],[14.509065635510082,50.31123564922682],[14.50906453363589,50.31118487625236],[14.509085682266019,50.311135927494384],[14.509127397910042,50.31109269926269],[14.509186359971563,50.311058632504746],[14.509257875077404,50.31103643891249],[14.509336250667927,50.31102788507849],[14.509415248111466,50.31103365188056],[14.50948857927899,50.31105328028627],[14.509550407058128,50.31108520789029],[14.509595809972156,50.311126893276956],[14.50962117392502,50.31117501831023],[14.50962447989091,50.31122575225085],[14.509605464645917,50.31127505667896],[14.509565641742196,50.311319006951805],[14.50950818104838,50.31135410460852],[14.509437656438763,50.31137755585352],[14.509359681712,50.31138749394958],[14.509344062978052,50.31138777055294]]]}"
2_LC08_192025_20130515_0000000000000000000b,E20 E20 B16 B54,https://1drv.ms/i/s!AuR4bnS0n2fes6oGw1iYylyzSRqlyg?e=nTfaZ1,0.06432040094339622,0.1151108254716981,0.15240627358490566,0.25469823113207546,0.285722641509434,0.24645290094339628,46363056,1244012400000,1339743600000,1435820400000,1147935600000,"{""type"":""Polygon"",""coordinates"":[[[14.445476358589545,50.52999074059708],[14.445397277101822,50.529983577473],[14.445324490567861,50.529962658291666],[14.445263792842082,50.529929648236646],[14.445220015474314,50.52988717493033],[14.445196643115027,50.52983861926837],[14.445195536145903,50.529787846293885],[14.445216782611581,50.529738897536284],[14.445258691233194,50.52969566930525],[14.44531792605294,50.52966160254804],[14.445389771986163,50.52963940895638],[14.445468510139914,50.52963085512261],[14.445547873023298,50.52963662192452],[14.445621543419113,50.5296562503297],[14.445683657213024,50.529688177933],[14.445729270161712,50.529729863318956],[14.445754751450062,50.52977798835179],[14.445758072711675,50.52982872229234],[14.445738969504237,50.529878026720795],[14.44569896238096,50.529921976994295],[14.445641235873909,50.52995707465175],[14.44557038501616,50.52998052589736],[14.44549204957621,50.529990463993705],[14.445476358589545,50.52999074059708]]]}"
2_LC08_192025_20130803_00000000000000000007,E20 B11 B52 B16,https://1drv.ms/i/s!AuR4bnS0n2fes6oSXLc1UPuQHfSPeA?e=TRoI8w,0.048861509433962266,0.08205712264150943,0.10187165094339624,0.2774505896226415,0.2289640683962264,0.13475737028301885,45162960,1246950000000,1339052400000,1438326000000,1145948400000,"{""type"":""Polygon"",""coordinates"":[[[12.704522911595827,49.720231366594454],[12.704445156800212,49.72022420347115],[12.704373591350654,49.72020328429184],[12.704313911901203,49.7201702742395],[12.704270868946399,49.72012780093569],[12.70424788867869,49.72007924527524],[12.704246800271864,49.72002847230082],[12.704267690296136,49.719979523541845],[12.70430889584805,49.71993629530837],[12.70436713693556,49.71990222854847],[12.704437777574782,49.71988003495466],[12.704515194812243,49.719871481119995],[12.704593226299028,49.719877247922525],[12.704665660794065,49.719896876329635],[12.704726732558514,49.71992880393558],[12.704771580293954,49.7199704893241],[12.704796634097336,49.72001861435857],[12.704799899632548,49.720069348299354],[12.704781116896221,49.72011865272653],[12.704741780934835,49.720162602997696],[12.70468502285753,49.720197700652434],[12.704615360610235,49.720221151895814],[12.704538339346255,49.72023108999112],[12.704522911595827,49.720231366594454]]]}"
2_LC08_192025_20130803_0000000000000000001f,E20 B15 E30 B32,https://1drv.ms/i/s!AuR4bnS0n2fes6oQ9bz5Yr4kvworTA?e=hkXDdt,0.06616095518867926,0.10099126179245282,0.1318113679245283,0.30114300707547176,0.2813920400943396,0.16614667452830187,45462976,1247554800000,1338966000000,1437980400000,1145948400000,"{""type"":""Polygon"",""coordinates"":[[[13.129421732776578,49.85368780202303],[13.129343763468786,49.8536806388996],[13.129272000582706,49.853659719719964],[13.129212156488663,49.853626709667196],[13.129168994786985,49.85358423636298],[13.129145951122176,49.853535680702265],[13.129144859714009,49.853484907727854],[13.129165807371104,49.853435958969094],[13.129207126601997,49.85339273073601],[13.12926552836558,49.85335866397655],[13.129336363888203,49.85333647038309],[13.129413994703976,49.85332791654857],[13.129492241463629,49.853333683350996],[13.129564875790857,49.8533533117578],[13.129626116040535,49.85338523936332],[13.129671087502922,49.853426924751425],[13.129696210426125,49.85347504978563],[13.1296994849717,49.85352578372637],[13.129680650418544,49.85357508815376],[13.129641205937318,49.853619038425286],[13.129584291275089,49.85365413608047],[13.129514436841967,49.85367758732421],[13.12943720308954,49.85368752541969],[13.129421732776578,49.85368780202303]]]}"
2_LC08_192025_20130803_00000000000000000024,E20 B35 B11 B11,https://1drv.ms/i/s!AuR4bnS0n2fes6oLSioPM1r_eV6CHA?e=ds1ewg,0.07364575471698113,0.11732768867924526,0.14975330188679245,0.2586680896226415,0.2885496933962264,0.2296086320754717,46182984,1243494000000,1340089200000,1436943600000,1145948400000,"{""type"":""Polygon"",""coordinates"":[[[14.135332503019221,49.89338717870187],[14.135254469589928,49.893380015578394],[14.13518264768656,49.89335909639866],[14.135122754377322,49.893326086345766],[14.135079557180097,49.893283613041426],[14.135056494564767,49.89323505738065],[14.135055402259447,49.89318428440623],[14.135076367144013,49.89313533564753],[14.13511772035558,49.893092107414574],[14.135176170148098,49.89305804065524],[14.13524706392483,49.89303584706189],[14.135324758582954,49.89302729322741],[14.13540306969149,49.8930330600298],[14.135475763752114,49.89305268843651],[14.135537054365022,49.8930846160419],[14.135582062811592,49.89312630142988],[14.135607206395939,49.893174426464],[14.135610483634872,49.89322516040473],[14.13559163359275,49.89327446483218],[14.135552156673016,49.893318415103835],[14.135495195204763,49.89335351275914],[14.135425283323887,49.893376964003004],[14.135347986054882,49.89338690209853],[14.135332503019221,49.89338717870187]]]}"
2_LC08_192025_20130803_0000000000000000000f,E20 E30 B51 B21,https://1drv.ms/i/s!AuR4bnS0n2fes6oUe1AQpnzPGnyWTw?e=aFw6lS,0.04244285377358489,0.08513906839622642,0.08223626179245284,0.3350511556603774,0.21886975235849054,0.1153146108490566,45302998,1246518000000,1342681200000,1437634800000,1146121200000,"{""type"":""Polygon"",""coordinates"":[[[12.919134986197124,50.05711645118229],[12.919056686799696,50.05710928805867],[12.918984620099861,50.057088368878524],[12.918924522652027,50.05705535882509],[12.918881178223613,50.057012885520244],[12.918858037003854,50.05696432985916],[12.918856940977257,50.05691355688472],[12.918877977319289,50.05686460812631],[12.918919471478505,50.05682137989384],[12.918978120489149,50.056787313135054],[12.919049255896782,50.05676511954212],[12.91912721536515,50.056756565707836],[12.919205793384966,50.05676233251011],[12.919278735212371,50.056781960916425],[12.919340234725778,50.056813888521276],[12.919385396578207,50.05685557390875],[12.919410625862449,50.056903698942534],[12.919413914273106,50.05695443288323],[12.919394999984641,50.05700373731093],[12.919355388513956,50.05704768758306],[12.919298232900092,50.057082785238904],[12.919228082732944,50.05710623648321],[12.919150522004976,50.057116174578944],[12.919134986197124,50.05711645118229]]]}"
